reason,level,reading,writing,page,column,entry_no,needs_review
duplicate_reading,N3,ぎょう,行,274,left,09,
duplicate_reading,N3,どう,同,274,right,07,
duplicate_reading,N3,へん,偏,275,left,12,
duplicate_reading,N3,めい,名,275,left,13,
duplicate_reading,N3,あいず,合図,275,right,01,
duplicate_reading,N3,あらわれる,現れる,275,right,05,
bad_reading_chars,N3,あれっ・あれ,あれっ・あれ,276,left,oe,
duplicate_reading,N3,いってきます,行ってきます,276,left,08,
duplicate_reading,N3,いや,いや,276,left,09,
duplicate_reading,N3,おかえり,お帰り,276,right,02,
duplicate_reading,N3,おしゃべり,お喋り,277,left,18,
duplicate_reading,N3,すなわち,即ち,278,left,33,
duplicate_reading,N3,すみません,済みません,278,left,,
duplicate_reading,N3,それで,それで,278,right,03,
duplicate_reading,N3,つたえる,伝える,278,right,,
bad_reading_chars,N3,なぜなら(ば),何故なら(ば),279,left,46,
duplicate_reading,N3,べつに,別に,279,right,50,
bad_reading_chars,N3,ろんじる・ろんずる,論じる・論ずる,280,left,57,
bad_reading_chars,N3,エッセー・エッセイ,essay,280,left,01,
duplicate_reading,N3,かん,和,280,left,92,
duplicate_reading,N3,しゅう,集,280,right,,
duplicate_reading,N3,じょう,状,280,right,,
duplicate_reading,N3,しょうせつ,小説,280,right,,
duplicate_reading,N3,しょるい,書類,281,left,10,
duplicate_reading,N3,だい,題,281,left,11,
duplicate_reading,N3,ちょう,帳,281,left,14,
duplicate_reading,N3,へん,編,281,right,20,
duplicate_reading,N3,いっしゅん,一瞬,283,left,02,
duplicate_reading,N3,いったん,一旦,283,left,03,
duplicate_reading,N3,いまにも,今にも,283,right,06,
duplicate_reading,N3,いよいよ,孔々,283,right,07,
duplicate_reading,N3,おえる,終える,283,right,10,
duplicate_reading,N3,おわる,終わる,284,left,01,
duplicate_reading,N3,きゅう,旧,284,left,14,
duplicate_reading,N3,たま,偶,285,left,28,
duplicate_reading,N3,とき,時,285,right,34,
duplicate_reading,N3,ながい,永い,286,left,37,
duplicate_reading,N3,やがて,やがて,287,left,47,
duplicate_reading,N3,しき,四季,287,right,07,
duplicate_reading,N3,しゅう,週,287,right,08,
duplicate_reading,N3,じゅう,中,287,right,09,
duplicate_reading,N3,いずれ,何れ,290,left,02,
duplicate_reading,N3,かこ,過去,290,right,05,
duplicate_reading,N3,げんざい,現在,291,left,09,
duplicate_reading,N3,げんじつ,現実,291,left,11,
writing_exists_with_other_reading,N3,こん,今,291,left,12,
writing_exists_with_other_reading,N3,こんにち,今日,291,left,13,
duplicate_reading,N3,しょうらい,将来,291,right,16,
duplicate_reading,N3,かぎり,限り,292,left,03,
duplicate_reading,N3,かぎる,限る,292,right,04,
duplicate_reading,N3,きげん,期限,292,right,,
duplicate_reading,N3,ちょうき,長期,292,right,,
duplicate_reading,N3,かえす,帰す,293,left,04,
duplicate_reading,N3,たく,宅,294,left,13,
duplicate_reading,N3,でかける,出かける,294,left,15,
needs_review,N3,之3,別往,294,left,19,reading_has_non_kana
duplicate_reading,N3,ほうもん,訪問,294,right,,
duplicate_reading,N3,きれい,綺麗・奇麗,295,right,06,
writing_exists_with_other_reading,N3,ふう,風,296,right,03,
duplicate_reading,N3,またぐ,跨ぐ,297,left,22,
duplicate_reading,N3,かす,貸す,297,right,04,
duplicate_reading,N3,げしゅく,下宿,297,right,05,
duplicate_reading,N3,こえる,肥える,298,right,08,
duplicate_reading,N3,じょう,上,299,left,15,
duplicate_reading,N3,そのまま,そのまま,299,right,09,
duplicate_reading,N3,ついか,追加,300,left,03,
duplicate_reading,N3,よう,酔う,300,right,,
duplicate_reading,N3,あめ,錠,300,right,01,
duplicate_reading,N3,おやつ,おやつ,301,left,04,
duplicate_reading,N3,かし,菓子,301,left,oe,
duplicate_reading,N3,かたよる,偏る・片寄る,301,left,07,
duplicate_reading,N3,しる,汁,301,right,03,
duplicate_reading,N3,ちゃ,茶,301,right,,
duplicate_reading,N3,チップ,chip,301,right,05,
duplicate_reading,N3,もち,餅,302,left,01,
needs_review,N3,放說釣,鱗名.焙台,302,right,01,reading_has_non_kana;writing_has_unexpected_chars
duplicate_reading,N3,いる,煎る・炒る,302,right,02,
duplicate_reading,N3,あな,穴,303,right,01,
duplicate_reading,N3,かんづめ,缶詰,303,right,02,
needs_review,N3,記已,是,303,right,03,reading_has_non_kana
duplicate_reading,N3,しょっき,食器,304,left,05,
duplicate_reading,N3,せともの,瀬戸物,304,left,07,
duplicate_reading,N3,やかん,薬缶,304,right,01,
duplicate_reading,N3,うつす,映す,305,left,03,
duplicate_reading,N3,きじ,生地,305,right,oe,
duplicate_reading,N3,うらがえす,裏返す,306,right,01,
writing_exists_with_other_reading,N3,うわ,上,307,left,02,
duplicate_reading,N3,きがえ,着替え,307,left,oe,
duplicate_reading,N3,つける,着ける,307,right,,
duplicate_reading,N3,ぬの,布,308,left,00,
duplicate_reading,N3,ひも,細,308,left,,
duplicate_reading,N3,あびる,浴びる,309,left,01,
duplicate_reading,N3,こし,腰,309,left,05,
duplicate_reading,N3,ぜんしん,全身,310,left,12,
duplicate_reading,N3,もむ,揉む,310,right,02,
duplicate_reading,N3,いき,息,311,left,02,
duplicate_reading,N3,うなずく,賃く,311,left,04,
duplicate_reading,N3,えがお,笑顔,311,left,05,
duplicate_reading,N3,おおう,覆う,311,right,06,
duplicate_reading,N3,くち,ロ,311,right,om,
duplicate_reading,N3,くわえる,衡える,311,right,10,
needs_review,N3,宅訊立<,吧<,312,left,14,reading_has_non_kana;writing_has_unexpected_chars;reading_has_ocr_artifact;writing_has_ocr_artifact
duplicate_reading,N3,つき,付き,312,right,,
duplicate_reading,N3,めだつ,目立つ,314,left,36,
duplicate_reading,N3,しまう,仕舞う,315,left,12,
writing_exists_with_other_reading,N3,ぶつ,打つ,315,right,22,
duplicate_reading,N3,ゆっくり,ゆっくり,316,right,03,
duplicate_reading,N3,うまれ,生まれ,317,left,03,
duplicate_reading,N3,さん,産,317,left,04,
duplicate_reading,N3,せい,生,317,right,06,
duplicate_reading,N3,いたい,遺体,317,right,01,
duplicate_reading,N3,かかわる,係わる,317,right,02,
duplicate_reading,N3,たつ,絶つ,318,right,,
duplicate_reading,N3,ちぢめる,縮める,318,right,01,
duplicate_reading,N3,つる,吊る,318,right,02,
duplicate_reading,N3,ふける,老ける,318,right,03,
duplicate_reading,N3,いくじ,育児,318,right,01,
duplicate_reading,N3,いじ,維持,319,left,03,
duplicate_reading,N3,しょうがい,障害,319,left,06,
duplicate_reading,N3,せいちょう,生長,319,left,07,
bad_reading_chars,N3,のびのび(と),伸び伸び(と),319,right,10,
duplicate_reading,N3,あくび,欠伸,320,left,00,
duplicate_reading,N3,いしき,意識,320,left,,
duplicate_reading,N3,いじょう,異常,320,left,05,
duplicate_reading,N3,いねむり,居眠り,320,left,,
writing_exists_with_other_reading,N3,うしなうぅ,失う,320,right,07,
duplicate_reading,N3,きる,切る,320,right,08,
duplicate_reading,N3,すっきり,すっきり,320,right,02,
duplicate_reading,N3,きず,傷,321,right,04,
duplicate_reading,N3,ていど,程度,322,left,07,
duplicate_reading,N3,やけど,火傷,322,left,99,
duplicate_reading,N3,よる,因る,322,left,,
bad_reading_chars,N3,きみ・ぎみ,気味,322,right,,
duplicate_reading,N3,じゅうたい,重体,323,right,14,
duplicate_reading,N3,じゅんちょう,順調,323,right,15,
duplicate_reading,N3,びょう,病,324,left,02,
duplicate_reading,N3,やむ,病む,324,left,23,
duplicate_reading,N3,あふれる,溢れる,324,right,02,
duplicate_reading,N3,きゅうそく,休息,324,right,03,
needs_review,N3,XU人做,啼,324,right,05,reading_has_non_kana;reading_has_ocr_artifact
duplicate_reading,N3,すいみん,睡眠,325,right,11,
duplicate_reading,N3,はく,吐く,325,right,12,
duplicate_reading,N3,さいのう,才能,326,right,,
duplicate_reading,N3,じしん,自身,326,right,,
duplicate_reading,N3,たま,玉,327,left,14,
duplicate_reading,N3,にんげん,人間,327,right,07,
mixed_katakana_writing,N3,ひとりひとり,ー人一人,327,right,20,
duplicate_reading,N3,じどう,児童,328,left,03,
reserved_upper_level_reading,N3,たいしょう,対象,328,right,07,
writing_exists_with_other_reading,N3,びようどう,平等,328,right,00,
duplicate_reading,N3,がくしゃ,学者,329,right,00,
duplicate_reading,N3,ふりょう,不良,332,right,,
duplicate_reading,N3,ママ,mama,333,left,52,
duplicate_reading,N3,もの,者,333,left,54,
duplicate_reading,N3,こくみん,国民,333,right,o,
duplicate_reading,N3,さま,様,334,left,02,
duplicate_reading,N3,すてき,素敵,334,left,04,
writing_exists_with_other_reading,N3,ひん,品,334,right,00,
duplicate_reading,N3,みりょく,魅力,335,left,17,
reserved_upper_level_reading,N3,あいまい,曖昧,335,left,01,
duplicate_reading,N3,おおざっぱ,大雑把,336,left,00,
duplicate_reading,N3,おちつく,落ち着く,336,left,01,
duplicate_reading,N3,かっき,活気,336,left,03,
duplicate_reading,N3,きげん,機嫌,336,right,,
duplicate_reading,N3,けんめい,懸命,337,left,25,
duplicate_reading,N3,じょうしき,常識,337,right,00,
duplicate_reading,N3,しんちょう,慎重,337,right,31,
duplicate_reading,N3,たんじゅん,単純,338,right,,
duplicate_reading,N3,とくちょう,特長,339,left,45,
duplicate_reading,N3,ふざける,巫山戯る,339,right,55,
duplicate_reading,N3,ふんいき,雰囲気,340,left,58,
duplicate_reading,N3,よう,様,340,right,04,
duplicate_reading,N3,よゆう,余裕,341,left,09,
duplicate_reading,N3,れいせい,冷静,341,left,72,
duplicate_reading,N3,かんせつ,間接,341,left,02,
duplicate_reading,N3,こうりゅう,交流,341,right,05,
duplicate_reading,N3,さく,裂く,341,right,oe,
duplicate_reading,N3,すき,隙,341,right,98,
duplicate_reading,N3,そんざい,存在,342,left,11,
duplicate_reading,N3,であい,出会い,342,right,09,
duplicate_reading,N3,てき,敵,342,right,00,
duplicate_reading,N3,はなしあう,話し合う,343,right,28,
duplicate_reading,N3,みかた,味方,344,left,37,
duplicate_reading,N3,ゆうこう,友好,344,left,38,
duplicate_reading,N3,りょう,両,344,right,00,
bad_reading_chars,N3,わるくち・わるぐち,悪口,344,right,,
duplicate_reading,N3,かみ,神,345,left,07,
duplicate_reading,N3,かみさま,神様,345,left,08,
duplicate_reading,N3,せい,精,345,right,11,
duplicate_reading,N3,こうこう,孝行,346,right,,
duplicate_reading,N3,せい,姓,347,left,01,
duplicate_reading,N3,どくしん,独身,347,left,14,
duplicate_reading,N3,ふじん,夫人,348,left,07,
duplicate_reading,N3,だい,代,348,left,03,
duplicate_reading,N3,まいる,参る,348,right,,
duplicate_reading,N3,いきもの,生き物,350,left,01,
writing_exists_with_other_reading,N3,うお,魚,350,left,02,
duplicate_reading,N3,とる,捕る,351,left,14,
duplicate_reading,N3,なれる,馴れる,351,left,16,
needs_review,N3,孖又名,吠允名,352,right,,reading_has_non_kana
duplicate_reading,N3,いちご,苺,353,left,01,
duplicate_reading,N3,かじつ,果実,353,left,03,
duplicate_reading,N3,じゃがいも,じゃが芋,353,left,04,
duplicate_reading,N3,まめ,豆,353,right,oz,
duplicate_reading,N3,もも,桃,353,right,00,
duplicate_reading,N3,しょくぶつ,植物,354,right,,
duplicate_reading,N3,まつ,松,355,left,14,
duplicate_reading,N3,から,殻,355,right,04,
duplicate_reading,N3,かんさつ,観察,355,right,07,
duplicate_reading,N3,なる,生る,356,left,12,
duplicate_reading,N3,はち,鉢,356,left,,
needs_review,N3,求<,蔚<,356,right,,reading_has_non_kana;writing_has_unexpected_chars;reading_has_ocr_artifact;writing_has_ocr_artifact
duplicate_reading,N3,さんせい,酸性,358,left,13,
duplicate_reading,N3,どう,銅,358,right,,
duplicate_reading,N3,ふる,古,359,left,30,
duplicate_reading,N3,ほこり,埃,359,right,32,
duplicate_reading,N3,あげる,上げる,359,right,09,
duplicate_reading,N3,ほのお,炎,361,left,17,
duplicate_reading,N3,ざいりょう,材料,361,right,04,
duplicate_reading,N3,うちゅう,宇宙,362,left,01,
duplicate_reading,N3,おせん,汚染,362,left,02,
duplicate_reading,N3,あたたかい,暖かい,363,left,02,
duplicate_reading,N3,いきおい,勢い,363,left,04,
duplicate_reading,N3,かみなり,雷,363,right,11,
duplicate_reading,N3,きこう,気候,364,left,03,
duplicate_reading,N3,さす,差す,364,right,,
duplicate_reading,N3,じき,直,364,right,,
duplicate_reading,N3,しずむ,沈む,365,left,23,
duplicate_reading,N3,てんこう,天候,365,left,25,
duplicate_reading,N3,はれ,晴れ,365,right,29,
mixed_katakana_writing,N3,ゆうひ,タ日,366,right,,
duplicate_reading,N3,あかるい,明るい,366,right,,
duplicate_reading,N3,およぼす,及ぼす,366,right,,
duplicate_reading,N3,かんそう,乾燥,367,left,04,
duplicate_reading,N3,げんしょう,現象,367,left,09,
duplicate_reading,N3,さびる,錆びる,367,left,10,
duplicate_reading,N3,しめる,湿る,367,right,11,
duplicate_reading,N3,そなえる,備える,368,left,18,
duplicate_reading,N3,なる,成る,368,left,02,
reserved_upper_level_reading,N3,はんえい,反映,368,right,,
duplicate_reading,N3,ふせぐ,防ぐ,368,right,,
duplicate_reading,N3,わく,湧く,369,right,32,
duplicate_reading,N3,いど,緯度,370,left,02,
duplicate_reading,N3,かい,貝,370,right,07,
duplicate_reading,N3,かざん,火山,370,right,,
duplicate_reading,N3,じばん,地盤,371,right,,
needs_review,N3,太言,漳,372,left,03,reading_has_non_kana
duplicate_reading,N3,とう,島,373,left,37,
duplicate_reading,N3,ながめる,眺める,373,right,42,
duplicate_reading,N3,ながれ,流れ,373,right,43,
duplicate_reading,N3,はら,原,373,right,47,
duplicate_reading,N3,あき,空き,374,right,,
duplicate_reading,N3,どこか,どこか,375,left,oe,
duplicate_reading,N3,なつかしい,懐かしい,375,left,08,
duplicate_reading,N3,おき,沖,376,right,,
duplicate_reading,N3,がい,外,377,left,08,
duplicate_reading,N3,かくち,各地,377,left,12,
duplicate_reading,N3,かしょ,箇所,377,right,14,
duplicate_reading,N3,きょうかい,境界,377,right,48,
duplicate_reading,N3,さい,際,378,left,23,
duplicate_reading,N3,さかい,境,378,left,24,
duplicate_reading,N3,しゅう,州,378,right,,
duplicate_reading,N3,じょうきょう,上京,378,right,,
duplicate_reading,N3,にほん,日本,379,right,42,
duplicate_reading,N3,ぶぶん,部分,380,left,07,
duplicate_reading,N3,ぶんや,分野,380,left,09,
duplicate_reading,N3,あがる,上がる,380,right,,
duplicate_reading,N3,あと,後,380,right,,
duplicate_reading,N3,いち,位置,380,right,,
duplicate_reading,N3,かこう,下降,380,right,,
duplicate_reading,N3,かみ,上,381,left,05,
duplicate_reading,N3,ちゅうおう,中央,382,left,20,
duplicate_reading,N3,つうか,通過,382,right,,
duplicate_reading,N3,とうちゃく,到着,382,right,,
duplicate_reading,N3,どく,退く,382,right,,
duplicate_reading,N3,はん,反,383,left,29,
duplicate_reading,N3,ほうこう,方向,383,right,36,
duplicate_reading,N3,むかう,向かう,383,right,40,
duplicate_reading,N3,むき,向き,384,left,04,
duplicate_reading,N3,きぎょう,企業,385,right,97,
duplicate_reading,N3,けんがく,見学,385,right,08,
duplicate_reading,N3,きょく,局,386,right,,
duplicate_reading,N3,しろ,城,387,left,10,
needs_review,N3,万客(\,滿在,387,right,,reading_has_non_kana;unbalanced_parentheses
duplicate_reading,N3,とめる,泊める,387,right,16,
duplicate_reading,N3,りょう,寮,388,right,,
duplicate_reading,N3,えいせい,衛生,389,left,02,
duplicate_reading,N3,しんだん,診断,389,left,06,
duplicate_reading,N3,しな,品,390,right,,
duplicate_reading,N3,しまい,仕舞い,390,right,,
bad_reading_chars,N3,ずらり(と),ずらり(と),391,left,17,
duplicate_reading,N3,つとめる,努める,391,left,19,
duplicate_reading,N3,あう,遭う,393,left,01,
duplicate_reading,N3,いどう,移動,393,left,02,
duplicate_reading,N3,さまたげる,妨げる,394,left,12,
reserved_upper_level_reading,N3,せいげん,制限,394,left,15,
duplicate_reading,N3,はいたつ,配達,394,right,,
duplicate_reading,N3,びん,便,394,right,,
duplicate_reading,N3,こうど,高度,395,right,05,
duplicate_reading,N3,せき,席,396,left,12,
duplicate_reading,N3,せん,船,396,left,13,
duplicate_reading,N3,そうさ,操作,396,left,45,
duplicate_reading,N3,とおりすぎる,通り過ぎる,396,right,,
duplicate_reading,N3,びん,便,397,left,22,
duplicate_reading,N3,ふみきり,踏切,397,left,23,
duplicate_reading,N3,いっぽう,一方,397,right,01,
duplicate_reading,N3,しめす,示す,398,left,10,
duplicate_reading,N3,ちゅうしゃ,駐車,398,right,05,
duplicate_reading,N3,ひく,轢く,399,left,21,
